Timestamp,Sample,S1_X,S1_Y,S1_Z,S2_X,S2_Y,S2_Z,S3_X,S3_Y,S3_Z,S4_X,S4_Y,S4_Z
2026-08-10T14:53:15.376000,0,-0.11760480141693792,-0.2667539292652123,-0.12168827829600255,0.11340803540588723,-0.01953784334512486,-0.15515200719303132,-1.3136236520925042,-0.02980150962100214,0.5042524096384672,1.1093693216985039,-0.20191610018406922,-0.17167502373490337
2026-08-10T14:53:15.378000,1,-0.2850029514016854,-0.10338039371747079,-0.06999496876727035,-0.05446668943854369,-0.16197193476702698,0.2763308578484285,-1.4466978175695433,-0.08438554439865675,0.6717822059442269,1.313229956189556,-0.030755058981677526,-0.0572009260130014
2026-08-10T14:53:15.386000,2,-0.08837510382870105,-0.280143364084354,0.1522923679337916,-0.1663803115248076,0.4926737253381842,-0.529648713458047,-1.4759726479424762,0.054801253468387705,0.3943971439015699,1.3507814877092297,-0.2741221966698392,0.22241933659173893
2026-08-10T14:53:15.398000,3,0.03916566447644604,-0.06588364960089642,-0.2664328753732774,-0.3315884507681975,0.09824402411389443,0.08365545963123781,-1.2178088812272196,-0.08438554439865675,0.6141076753753545,1.2729941151610273,-0.20191610018406922,-0.03655689976478982
2026-08-10T14:53:15.406000,4,-0.0804036274928119,0.0064267753405428795,0.3073750718506723,-0.17970465609992342,-0.1838860030976688,-0.014040093442167847,-1.1033644130560385,-0.1935506835822274,0.5619269402073297,1.2515340398923358,0.1297064429283832,-0.008406870805540551
2026-08-10T14:53:15.416000,5,0.3208206909195027,0.24211361156745057,-0.10359589749401892,0.05478606933339256,0.0900266161262635,-0.1225897366849392,-1.5318645976138823,-0.15806974230945067,0.5454485029019404,1.3695572534690665,-0.1698232254843245,-0.04969290826767668
2026-08-10T14:53:15.442000,6,-0.25577610688303054,-0.19444062858605585,-0.22249383980692297,-0.03581203480470246,0.188632570886887,-0.17686310138146957,-1.4946052030021661,-0.32181891627067594,0.35320105063809665,1.7424055401195009,0.054824025825206284,0.010359143489198891
2026-08-10T14:53:15.443000,7,-0.13088869326377586,-0.21318756277549422,0.3771635375120817,-0.19036241507401755,-0.27427454987066135,-0.2962668347936041,-1.2178088812272196,0.49691816242017506,0.625092317279896,1.4795361790004893,-0.41854013281866626,-0.2823971276184283
2026-08-10T14:53:15.446000,8,0.16139401727068303,-0.04445940359517316,0.266019869161546,-0.286290829270838,-0.10992933120902527,-0.06831345813869823,-1.6489696346133549,-0.024345157403467585,0.3916517206497229,1.5385477857888545,0.20191541100279672,-0.10974697505883928
2026-08-10T14:53:15.455000,9,0.20390760670571917,-0.21854506214578118,-0.06482452768212066,-0.29694858824491277,0.3420222259286561,0.38759329517111235,-1.3136236520925042,0.2622129666569232,0.3147533295236142,1.5063591129660396,-0.19923977956666228,0.09856122420532373
2026-08-10T14:53:15.467000,10,-0.006004132714064483,0.0064267753405428795,0.266019869161546,0.14005386341276216,-0.03049634805589969,0.1704940086855709,-1.864552869060274,0.008404677388783427,0.6553037686388377,1.6029251314344846,-0.18854311186296513,0.0891772095408139
2026-08-10T14:53:15.478000,11,0.08167925391148217,0.19926224381829663,0.47021482506062434,0.030803965784182607,-0.19210341108529475,-0.5649266918957622,-1.1379660965932954,-0.09802935531425158,0.556433144806482,1.5197720200290177,-0.1698232254843245,-0.1285129893535753
2026-08-10T14:53:15.487000,12,0.10293747516379124,-0.11141520490404265,-0.062240694804892575,0.3558899342122563,-0.2523634226309274,-0.0764547542281489,-1.4200835560249019,-0.05436388571518295,0.644319126734296,1.5600049808971403,-0.1698232254843245,0.014113152361859544
2026-08-10T14:53:15.497000,13,0.3872487093623223,-0.5801058140661194,0.14970853505656354,0.40119041685297246,0.18315625962240495,-0.022181389531618526,-1.4972657718304963,-0.2153819531958825,0.7514260203221826,1.5385477857888545,0.23400828570253174,-0.09660895152166539
2026-08-10T14:53:15.506000,14,-0.003347924958628765,0.34656328125517727,0.6123728139299776,-0.24632065668882785,0.1941118232422719,0.25461976365999023,-1.3615310375251657,0.12302909916163714,0.27355723626014095,1.197888171961235,0.27412437907721027,-0.019666882389238895
2026-08-10T14:53:15.516000,15,0.2729946859735565,-0.3658460995826521,-0.13202916046630192,-0.28362424366979694,-0.02227894006827374,0.07008566153225024,-1.1911946196825782,-0.0652795205220105,0.7459322249213349,1.3990644969434325,-0.1698232254843245,0.11357524466168614
2026-08-10T14:53:15.529000,16,0.28362237006492,0.027853897083983285,0.12127527208427114,-0.030484585889333733,-0.17018934275465294,0.09722525773022539,-1.35088304670422,-0.4446278663698414,0.45207167447044233,1.3078642173322523,-0.057498164035242195,0.08542521570243687
2026-08-10T14:53:15.537000,17,0.02588177262960812,-0.17569369439662724,-0.14495110018313587,-0.4248502793639962,0.06811254779562667,0.08094266555132527,-1.1140124038769839,-0.14715410750262314,0.5042524096384672,1.7182640355023604,0.020057702096698132,0.06665920140769742
2026-08-10T14:53:15.547000,18,0.13216431968244613,0.2796074799463078,0.020469710573350713,-0.07844593184439695,-0.4550575255984572,0.4147299775193769,-1.6223553730687135,-0.5756272055388256,0.5921354426691174,1.2756755445094374,0.24737840243499232,-0.48507532109074214
2026-08-10T14:53:15.557000,19,-0.11760480141693792,-0.12212732790689941,0.11093716524466528,0.18801807051118208,-0.19484156671753577,-0.4536642545730783,-1.9097968279107733,-0.01069841611610439,0.4960131909857625,0.9564760059505094,0.16179931762811822,-0.136018992064613
2026-08-10T14:53:15.567000,20,0.2783071014844666,0.017141774081126524,0.2789445842090734,-0.1823683805576078,-0.1838860030976688,-0.4048164780363742,-1.1752254912050115,0.5132930798162956,0.6690338337952262,1.4661232719375112,0.20191541100279672,-0.04969290826767668
2026-08-10T14:53:15.580000,21,-0.19466050395112106,-0.06588364960089642,0.1522923679337916,-0.07311848292902823,0.02428735222525091,-0.21756958182872171,-1.2816853951374092,-0.018885874814164663,0.5454485029019404,1.5439106444857134,-0.07889437103128005,-0.2279750816534019
2026-08-10T14:53:15.590000,22,-0.30891738040943023,0.009106962894544926,0.24792748835956235,-0.35290682985972305,0.08454736377087858,0.5585575991998635,-1.3801607348310236,0.17215385135000869,0.5509422983027881,1.568052149102815,0.25272817208116266,-0.2823971276184283
2026-08-10T14:53:15.596000,23,0.14279485684339166,0.1939047444480097,0.06441152147038925,-0.15572255255073286,0.0872855194031196,0.3740234970721248,-1.0714261561009435,0.3468157297463031,0.3367226133326974,1.409793094497595,-0.4078434651149691,-0.32556117703404
2026-08-10T14:53:15.607000,24,0.11888042783560822,-0.08195327197404013,0.2866988581714606,0.06011351824876128,-0.2879712102136772,0.2220545793021875,-1.15393236731703,0.052073077359620426,0.25433337570289477,1.1361922556640152,0.05215057679644288,0.06853519832688594
2026-08-10T14:53:15.617000,25,0.2517364647212474,-0.047136715411458065,-0.21732339872177328,-0.15039224249200742,-0.17018934275465294,-0.01675288752208162,-1.3269293539879088,-0.17444465970557121,0.17194118917593834,1.6780310746342768,-0.036104828627847876,0.0253731639455613
