Timestamp,Sample,S1_X,S1_Y,S1_Z,S2_X,S2_Y,S2_Z,S3_X,S3_Y,S3_Z,S4_X,S4_Y,S4_Z
2026-08-20T12:38:25.041000,0,-0.04975932095804506,0.5163276645935413,0.6078771297455837,0.10429521754299922,0.09290998322009356,0.004088597358938623,-2.206748754182198,0.16394826341861593,0.39871873302383426,-0.28168149634997064,0.18602501944278846,0.5307396044824678
2026-08-20T12:38:25.042000,1,-0.18527156559908128,0.7279100672607139,0.13745580157908902,0.016360837862588573,-0.0988256150366664,0.22932917993393076,-1.740986317258806,0.17759207433421073,0.13506668503471952,-0.8237565133835526,0.7306754640670431,0.1072359588153886
2026-08-20T12:38:25.052000,2,0.011353428904321098,0.532397286966685,0.4036821738465054,-0.018279024660696135,0.21617110303449777,0.04479507780619201,-1.5839584590654554,-0.253609199810759,0.3025964813404793,-0.5070987445788301,0.22022971038060948,0.5677977011052253
2026-08-20T12:38:25.061000,3,0.33286869009652154,0.11191554492403942,0.18914911110782123,-0.2660912335257906,0.14221443114585425,0.5739734959210575,-1.7542948769080429,0.04386455905645928,0.4234363889819182,-0.7378840992290902,0.44914150382546647,0.09664630715371234
2026-08-20T12:38:25.071000,4,0.43117976081347037,-0.046100491253415136,0.3106336616286563,-0.10621340434110679,-0.011175223895909884,0.41657607614158326,-1.2778873069175374,0.17759207433421073,0.31907491864587856,-0.4400103807523319,0.2097058420611769,0.2713442965093073
2026-08-20T12:38:25.081000,5,0.4418102979744159,0.8671791692487398,0.4553782587059311,0.27483080570175783,0.0052595920793420195,0.21847508976456753,-1.4615322844093617,-0.08440367363199919,0.4316756076346128,-0.3460872476814276,0.31231991487464,0.3666312667885491
2026-08-20T12:38:25.091000,6,0.6357790847223439,0.4092006830895199,0.17881100426821536,-0.2527697500940121,0.2819074258446125,-0.02847658699886285,-1.4775014128869284,0.20761373301768454,0.36850728166489266,-0.4426958746786521,-0.1034053735377965,0.1787004760006813
2026-08-20T12:38:25.106000,7,0.3966376477143234,0.4788337962146743,0.1167768125691838,-0.6258199256204863,0.0709988559803596,0.21847508976456753,-1.7090509180575433,-0.1499004128447229,0.25865496482515915,-0.5554030580774424,0.21496636362111962,0.36133928305424645
2026-08-20T12:38:25.110000,8,0.2584663422482694,0.19226078105205058,0.4140230560168048,0.03767921695411417,0.3202563101505062,0.05022357981572891,-1.7968782669302124,-0.11169422583494727,0.4646324822453914,-0.6412783536631447,-0.008682083064247498,0.390453719882479
2026-08-20T12:38:25.120000,9,0.18406684746952204,0.3717039389729455,0.03406640719094051,-0.02360933471942156,-0.1344363437103191,-0.012193994819961498,-1.4109614723945767,-0.08167256715147347,-0.2329468332904348,-0.11261928053612626,-0.011315169043765987,0.324281186431489
2026-08-20T12:38:25.129000,10,0.1388970502790115,0.18958346923576566,0.16847289742860952,-0.15950506035487605,0.13673517879046931,0.37858530362395426,-2.4249896997035765,0.04932384164575227,0.3218203418977255,-0.3434046351863863,0.012365653574622458,0.10988195068253993
2026-08-20T12:38:25.143000,11,0.3009827847528489,0.5377547863369719,-0.13652484465070513,-0.29806737159139096,0.10660664356310941,-0.07189586152602878,-1.7809091384526843,-0.3136495868059581,0.46188411009639063,-0.07504829844903624,-0.03236290568263116,0.7371980225334467
2026-08-20T12:38:25.150000,12,0.23189570548505029,0.4413370520980999,0.43211543681878845,-0.07157354181782208,-0.07143523544154254,-0.4409640657815075,-1.5307299359761726,-0.48285511298471795,0.08563137311854169,-0.6332276347467027,0.4096734661281556,0.8668970975682947
2026-08-20T12:38:25.160000,13,0.306295200263759,0.3368873824103635,-0.0434763324328466,-0.11420743885751658,0.3777781660638978,0.4627110585983736,-1.4961311101927863,-0.14444406062718837,0.39871873302383426,-0.4426958746786521,0.4912398023027487,0.14694004730527815
2026-08-20T12:38:25.169000,14,0.3434963741879237,0.09048842318060876,-0.10550774880118466,0.048336975928188926,0.19699519033610197,0.06107766998509336,-1.7117114868858347,-0.1908377063350342,0.2696396067297007,-0.4292770493408096,0.36757516765087334,0.8748379152662649
2026-08-20T12:38:25.181000,15,0.22658328997414018,0.17083653504633706,0.2201662069573323,-0.2767489924998654,0.13125886752598726,-0.26999976175275636,-1.5200848029090979,0.30586030702265926,0.45089946819184906,-0.5607711644988039,-0.013945429823737353,0.3878077280153277
2026-08-20T12:38:25.193000,16,0.5401242217608695,0.14405478967033658,0.2925385054959697,0.027018596836682715,0.4298207696218995,0.1614860171384128,-1.740986317258806,0.15302969824002,0.37949487246658803,-0.6788464543189948,0.4833461947632875,0.46456707103145856
2026-08-20T12:38:25.201000,17,-0.020529623369808174,0.5591819080804026,0.2925385054959697,0.2961491847932834,-0.331651194322464,-0.08546565962501636,-1.6691280968636653,-0.05438201494851545,0.23118893671806448,-0.8425434451427175,0.038679562172529394,0.2978127414703885
2026-08-20T12:38:25.211000,18,0.1734391633781585,0.7654039356395809,0.23050708912763168,-0.47393326980887496,-0.4494330617814833,0.1316336268605251,-1.6584801060427197,-0.18265024763697393,0.39871873302383426,-0.7217826613962455,0.10708894404816667,0.17075965830269185
2026-08-20T12:38:25.220000,19,0.3913252322034133,0.2431498357254935,-0.038305891347696915,-0.4686058208935063,0.3202563101505062,-0.07732436353556568,-1.9911683774891114,-0.25906555202829357,0.5003347801080269,-0.6090754779974161,-0.029732644902664578,0.0860594975885908
2026-08-20T12:38:25.230000,20,0.3620955346152151,0.2752862047340638,0.37266507799698495,0.032348906895388746,-0.19469635525594675,-0.05018476733759175,-1.8234925284748538,0.024761465551571462,0.06915293581315239,-0.6788464543189948,0.11235229080765653,0.4328038002395392
2026-08-20T12:38:25.244000,21,0.2744092949200864,-0.3219613834131724,0.12194725365433348,0.13627135560859957,-0.164564878937679,0.02308398361775375,-1.4242700320438133,0.1666764395273832,0.2092196529089813,-0.15019026262321628,0.08340812142978302,0.5069171513885187
2026-08-20T12:38:25.252000,22,0.3647517423706508,0.15744422448947826,-0.10809435700910626,-0.012951575745327418,0.2572581429726375,-0.08274995169539323,-1.3045044262160108,-0.1580878715427931,0.6321593296539973,-0.12872071836897098,-0.4901864925723499,0.21840456449059015
2026-08-20T12:38:25.260000,23,0.657037305974653,0.03424474487459602,0.509655401111882,0.27216708124407346,-0.2193485792188296,-0.07732436353556568,-1.4961311101927863,-0.220859365018508,0.46737790549723834,-0.3729220169257946,0.17549832592380873,0.1601728487375703
2026-08-20T12:38:25.269000,24,0.25315392673735937,0.010140311314880458,0.4346992696960165,0.05899473490228307,-0.06595892417706048,0.1099254465217962,-1.9193072993401383,0.4286721874935832,0.5058285755088746,-0.6251769158302999,-0.029732644902664578,-0.21039390700732724
2026-08-20T12:38:25.279000,25,0.1734391633781585,0.4118779949058048,0.2485994699296247,-0.1674990948712858,0.32573556250589114,0.5305542213938915,-2.0177826390337525,-0.03255074533486036,0.2998481091914786,-0.22532934536619548,0.3517879525719509,0.41957099880726634
2026-08-20T12:38:25.294000,26,0.21595275281319465,0.3824160619758023,0.3571565300722294,-0.3060614061077814,0.2983422418198644,-0.020335290909412176,-1.560007624102976,0.16940461563615047,0.3080873278441732,-0.7083667174896819,0.46755897968436505,-0.1998070974422057
2026-08-20T12:38:25.301000,27,0.05652607916437495,-0.05413530243998699,0.17881100426821536,-0.4632755108347808,0.14221443114585425,0.10449694451225928,-1.842125083534544,-0.12534096712230056,0.44266024953915445,-0.10725117411476472,-0.10603563431776308,0.7716101272890336
2026-08-20T12:38:25.310000,28,0.24518245040143152,0.21101059097920608,0.05474539620084574,0.19222673608007257,0.10386554683996053,0.38672659971340495,-1.9911683774891114,-0.005257262760153832,0.5992054039403726,-0.8479086701328391,-0.1691844946334624,0.3983945375804685
2026-08-20T12:38:25.322000,29,0.2797245635005785,0.010140311314880458,0.43211543681878845,0.25617901221127326,0.07647516724484164,0.3487329133460653,-2.1402116714436787,0.25400737872553036,0.37949487246658803,-0.5473523391610005,0.7227818565275819,0.15223203103958083
2026-08-20T12:38:25.330000,30,0.45243798206577945,0.18690615741948077,0.45279165049800013,0.027018596836682715,0.19699519033610197,-0.031189381078776626,-2.0550448913993398,0.25400737872553036,0.37949487246658803,-0.4909973067459854,0.08077786064981164,0.15223203103958083
2026-08-20T12:38:25.342000,31,0.2744092949200864,0.5109730409609715,0.3364803163930177,-0.212799577512002,-0.331651194322464,-0.009481200740047725,-1.2672421738504627,0.3004039548051247,0.23118893671806448,-0.4292770493408096,0.16497445760437615,0.36133928305424645
2026-08-20T12:38:25.352000,32,0.032611650156630166,0.12262766792689618,0.6621542721515347,0.12561073549116814,0.35860225336549706,0.25103736027265966,-1.9858443820786578,-0.00798836924067955,0.45089946819184906,-0.4185437179293265,0.1518175033054203,0.7477876741951037
2026-08-20T12:38:25.361000,33,0.12029788985172016,0.4199128060923767,0.1994899932781206,-0.35935306212157,0.13673517879046931,0.21575938183494317,-1.9432609920564883,0.1120953351214771,0.32456576514957247,-0.15555548761333793,0.8148748862211547,0.10458712485170181
2026-08-20T12:38:25.371000,34,0.2132965450577589,0.13869729030004962,0.2796165657791358,-0.02360933471942156,-0.08239079906140952,0.0122298934483893,-2.0257672032725362,-0.03255074533486036,0.22294971806536984,-0.23606267677767864,0.10445868326819531,0.549270073842095
